 n_tokens_title, n_tokens_content, n_unique_tokens, n_non_stop_words, n_non_stop_unique_tokens, num_hrefs, num_self_hrefs, num_imgs, num_videos, average_token_length, num_keywords, data_channel_is_lifestyle, data_channel_is_entertainment, data_channel_is_bus, data_channel_is_socmed, data_channel_is_tech, data_channel_is_world, kw_min_min, kw_max_min, kw_avg_min, kw_min_max, kw_max_max, kw_avg_max, kw_min_avg, kw_max_avg, kw_avg_avg, self_reference_min_shares, self_reference_max_shares, self_reference_avg_sharess, weekday_is_monday, weekday_is_tuesday, weekday_is_wednesday, weekday_is_thursday, weekday_is_friday, weekday_is_saturday, weekday_is_sunday, is_weekend, LDA_00, LDA_01, LDA_02, LDA_03, LDA_04, global_subjectivity, global_sentiment_polarity, global_rate_positive_words, global_rate_negative_words, rate_positive_words, rate_negative_words, avg_positive_polarity, min_positive_polarity, max_positive_polarity, avg_negative_polarity, min_negative_polarity, max_negative_polarity, title_subjectivity, title_sentiment_polarity, abs_title_subjectivity, abs_title_sentiment_polarity, shares
12,290,0.599999998,0.999999994,0.777777773,4,1,1,0,4.703448276,6,0,0,1,0,0,0,-1,787,213.3333333,497,843300,279449.5,497,3404.200521,2102.758448,497,497,497,1,0,0,0,0,0,0,0,0.86666405,0.033334209,0.033334286,0.033333761,0.033333694,0.4580721,0.176358412,0.079310345,0.017241379,0.821428571,0.178571429,0.296640316,0.033333333,0.8,-0.201666667,-0.3,-0.1,0.2,0.141666667,0.3,0.141666667,877
9,226,0.497757845,0.999999994,0.509677416,20,1,16,0,5.172566372,6,0,0,0,0,0,0,4,440,113,0,843300,319833.3333,0,7765.329305,3494.716308,29500,29500,29500,0,0,0,1,0,0,0,0,0.034014683,0.033348958,0.03333574,0.865965384,0.033335234,0.527540713,0.187956092,0.079646018,0.026548673,0.75,0.25,0.311835017,0.1,0.6,-0.46765873,-1,-0.125,0.6,0.2,0.1,0.2,871
7,281,0.606334839,0.999999994,0.693749996,4,1,1,1,4.832740214,8,0,0,0,0,1,0,4,768,303.2857143,0,690400,144125,0,3219.460998,2452.14958,0,0,0,0,1,0,0,0,0,0,0,0.025010326,0.025002667,0.148454775,0.025001517,0.776530714,0.525324675,0.374025974,0.039145907,0.003558719,0.916666667,0.083333333,0.494214876,0.136363636,0.8,-0.2,-0.2,-0.2,0,0,0.5,0,853
11,276,0.618181816,0.999999994,0.770114938,2,2,0,3,4.608695652,6,0,0,0,0,0,0,-1,471,158.6,0,843300,436933.3333,0,5833.736612,3579.797265,1100,1100,1100,0,1,0,0,0,0,0,0,0.033336646,0.033776083,0.033335302,0.59644581,0.303106159,0.36325457,0.10692791,0.065217391,0.039855072,0.620689655,0.379310345,0.330555556,0.1,0.7,-0.190963203,-0.4,-0.025,0.6,-0.016666667,0.1,0.016666667,850
11,301,0.603389828,0.999999994,0.755555551,5,2,1,1,4.561461794,10,0,0,0,0,0,1,-1,468,51.11111111,0,843300,256170,0,4156.039364,2071.875356,992,2600,1796,0,0,0,0,1,0,0,0,0.020091335,0.217628553,0.721688878,0.020560167,0.020031068,0.313720238,0.058943452,0.029900332,0.016611296,0.642857143,0.357142857,0.202513228,0.0625,0.5,-0.12,-0.25,-0.05,0,0,0.5,0,829
7,281,0.567857141,0.999999994,0.71856287,6,3,0,0,4.882562278,7,0,0,0,0,1,0,4,602,217.1666667,0,843300,157571.4286,0,3262.43599,2152.959126,5000,5000,5000,1,0,0,0,0,0,0,0,0.028631661,0.028595148,0.193455943,0.02860453,0.720712717,0.51177686,0.078305785,0.010676157,0.007117438,0.6,0.4,0.370454545,0.136363636,0.6,-0.125,-0.125,-0.125,0,0,0.5,0,823
10,264,0.611999998,0.999999994,0.779220774,5,4,0,0,4.382575758,8,0,0,0,0,1,0,-1,947,203.25,6500,843300,172812.5,1664.818182,4441.166667,3201.924917,1900,2400,2150,1,0,0,0,0,0,0,0,0.02514243,0.025002306,0.52201612,0.025019779,0.402819366,0.516145833,0.2125,0.041666667,0.011363636,0.785714286,0.214285714,0.429545455,0.1,1,-0.405555556,-0.8,-0.125,0.6,0.45,0.1,0.45,813
9,275,0.57352941,0.999999994,0.676300574,15,3,11,0,5.134545455,8,0,0,0,0,0,0,-1,588,187.5,7500,843300,299587.5,3424.825243,8453.451485,4887.959163,10400,10400,10400,0,1,0,0,0,0,0,0,0.025068618,0.150989102,0.02505277,0.773882504,0.025007006,0.477813853,-0.005790043,0.043636364,0.032727273,0.571428571,0.428571429,0.299801587,0.1,0.5,-0.363888889,-0.6,-0.1875,0.4,0.1,0.1,0.1,803
12,275,0.591240874,0.999999994,0.736526942,2,1,1,0,4.672727273,5,0,1,0,0,0,0,-1,528,124.4,9400,843300,294840,1417.157895,3641.099904,2939.247937,903,903,903,0,0,1,0,0,0,0,0,0.040001261,0.500962342,0.040000543,0.379035228,0.040000625,0.579126984,0.270099206,0.072727273,0.018181818,0.8,0.2,0.56452381,0.1,1,-0.6375,-1,-0.1875,1,0,0.5,0,786
12,248,0.600823043,0.999999994,0.694610774,5,3,1,0,4.923387097,6,0,1,0,0,0,0,4,576,304.8,0,690400,248466.6667,0,3367.532056,2274.660704,776,776,776,1,0,0,0,0,0,0,0,0.033360488,0.533160257,0.199879731,0.033679726,0.199919798,0.480729167,-0.108854167,0.008064516,0.028225806,0.222222222,0.777777778,0.45,0.4,0.5,-0.377380952,-0.75,-0.125,0,0,0.5,0,782
8,283,0.599277976,0.999999994,0.677777774,6,0,1,0,4.982332155,7,0,1,0,0,0,0,-1,1100,305.1666667,0,843300,219157.1429,0,3483.806797,2241.198824,0,0,0,0,1,0,0,0,0,0,0,0.028627398,0.540863768,0.372875987,0.029061177,0.02857167,0.438816739,0.136724387,0.021201413,0.007067138,0.75,0.25,0.301515152,0.136363636,0.5,-0.289285714,-0.4,-0.178571429,0,0,0.5,0,777
11,268,0.647509576,0.999999994,0.792899404,6,2,1,0,4.570895522,7,0,1,0,0,0,0,-1,1300,320.1666667,0,843300,209809.7143,0,5168,2663.243908,721,1300,1010.5,1,0,0,0,0,0,0,0,0.028572579,0.483015993,0.028572026,0.431267421,0.028571982,0.506277056,0.290097403,0.044776119,0.003731343,0.923076923,0.076923077,0.387310606,0.1,1,-0.25,-0.25,-0.25,0,0,0.5,0,773
8,281,0.69847328,0.999999994,0.861878448,3,1,3,0,4.943060498,10,0,0,0,0,0,0,-1,1600,387.3333333,0,843300,160920,0,6979.733366,3371.732956,2700,2700,2700,0,0,0,1,0,0,0,0,0.020150264,0.279998747,0.10567981,0.473878838,0.120292341,0.446794872,0.246153846,0.03202847,0.003558719,0.9,0.1,0.394444444,0.166666667,0.7,-0.1,-0.1,-0.1,0.7,0.55,0.2,0.55,769
10,300,0.611510789,0.999999994,0.760479037,4,1,2,0,4.686666667,9,0,0,0,0,0,1,-1,1300,280.4285714,0,843300,141544.4444,0,4175.943715,2183.078492,7100,7100,7100,0,0,0,1,0,0,0,0,0.022545862,0.022226822,0.45534289,0.022226382,0.477658044,0.396730463,0.050757576,0.026666667,0.02,0.571428571,0.428571429,0.275757576,0.033333333,0.5,-0.206944444,-0.3,-0.125,1,0,0.5,0,764
10,255,0.57723577,0.999999994,0.628571425,3,3,25,0,4.576470588,8,0,0,0,0,1,0,4,917,318.375,1500,690400,158462.5,1239,4417.467337,2608.067933,4900,4900,4900,1,0,0,0,0,0,0,0,0.025045902,0.02500103,0.27916004,0.025000324,0.645792705,0.371328671,0.032167832,0.054901961,0.035294118,0.608695652,0.391304348,0.15974026,0.1,0.5,-0.144444444,-0.2,-0.1,0.288888889,-0.155555556,0.211111111,0.155555556,759
15,301,0.528239201,0.999999994,0.712574846,4,2,1,0,4.910299003,5,0,0,1,0,0,0,-1,734,189.2,4500,843300,317960,1353.310345,3390.922581,2254.086134,1300,1300,1300,1,0,0,0,0,0,0,0,0.641170669,0.040001905,0.23882501,0.040001601,0.040000814,0.38132716,0.0875,0.026578073,0.013289037,0.666666667,0.333333333,0.421875,0.1,0.7,-0.2875,-0.875,-0.075,0.125,0,0.375,0,758
9,281,0.592857141,0.999999994,0.795180718,9,2,1,0,4.782918149,4,0,0,0,0,0,1,-1,690,171.75,3100,843300,263875,1332.833333,3483.53814,2345.078807,1500,1500,1500,0,0,1,0,0,0,0,0,0.050001573,0.050000475,0.549297343,0.050000263,0.300700346,0.318981481,0.045634921,0.021352313,0.021352313,0.5,0.5,0.349404762,0.2,0.5,-0.2125,-0.5,-0.05,0.4,0,0.1,0,758
12,288,0.589473682,0.999999994,0.726190472,5,2,0,0,4.381944444,6,0,0,0,0,0,1,217,504,421.75,0,17100,3616.666667,0,2019.346154,804.3803114,3100,3100,3100,0,1,0,0,0,0,0,0,0.033832148,0.034390333,0.861913223,0.033371752,0.036492544,0.449867725,0.155555556,0.041666667,0.010416667,0.8,0.2,0.363888889,0.166666667,1,-0.366666667,-0.8,-0.1,0,0,0.5,0,755
11,299,0.582677163,0.999999994,0.729559744,7,3,2,0,4.52173913,8,0,0,0,0,0,1,-1,629,113,981,843300,148347.625,551,6593.857143,2454.119183,629,1200,1009.666667,0,0,1,0,0,0,0,0,0.02500042,0.150292424,0.637118431,0.025000135,0.16258859,0.653787879,0.221969697,0.026755853,0.006688963,0.8,0.2,0.320833333,0.033333333,1,-0.1875,-0.25,-0.125,1,-0.8,0.5,0.8,754
10,293,0.603448274,0.999999994,0.779005521,3,1,2,0,4.890784983,5,0,0,0,0,0,1,-1,691,172,0,843300,254400,0,3395.063098,1860.67771,691,691,691,0,0,0,1,0,0,0,0,0.040003997,0.040003912,0.839986007,0.040002357,0.040003727,0.310690236,-0.032996633,0.020477816,0.013651877,0.6,0.4,0.284343434,0.1,0.8,-0.375,-1,-0.1,1,-1,0.5,1,754
12,277,0.545787544,0.999999994,0.644444441,6,5,1,0,4.339350181,7,0,0,0,0,1,0,4,1200,362.6666667,0,843300,180400,0,3310.261645,1949.388972,660,1200,857.6666667,0,0,1,0,0,0,0,0,0.461263897,0.028573472,0.028573087,0.028587196,0.453002348,0.510434704,0.144128788,0.054151625,0.007220217,0.882352941,0.117647059,0.260573593,0.0625,0.5,-0.55,-1,-0.1,0,0,0.5,0,743
11,259,0.630952378,0.999999994,0.789808912,5,3,1,0,4.918918919,6,0,0,1,0,0,0,4,459,190.75,0,690400,246733.3333,0,3336.472816,1779.435486,30,1100,565,0,1,0,0,0,0,0,0,0.866540864,0.033336379,0.033334511,0.033334476,0.033453771,0.260487528,0.06377551,0.030888031,0.023166023,0.571428571,0.428571429,0.339285714,0.1,0.5,-0.229166667,-0.5,-0.125,0,0,0.5,0,735
13,273,0.651851849,0.999999994,0.808917192,3,2,1,2,4.322344322,9,0,0,0,0,1,0,4,2100,521.7777778,1400,843300,223433.3333,1197.769231,4061.537162,2423.438114,1100,1100,1100,1,0,0,0,0,0,0,0,0.133565834,0.022224175,0.24322889,0.022222803,0.578758298,0.398611111,0.121388889,0.032967033,0.010989011,0.75,0.25,0.409259259,0.033333333,0.6,-0.218518519,-0.4,-0.1,1,-1,0.5,1,726
13,241,0.633333331,0.999999994,0.782051277,5,5,0,2,4.846473029,10,0,0,0,0,0,1,-1,592,218.2222222,0,843300,236690,0,3480.812217,2206.336828,852,5300,2387.6,0,1,0,0,0,0,0,0,0.020003917,0.020001223,0.720310962,0.119296719,0.12038718,0.338554375,0.038413354,0.033195021,0.033195021,0.5,0.5,0.312581169,0.05,0.6,-0.200694444,-0.4,-0.1,0,0,0.5,0,723
10,317,0.559870548,0.999999994,0.725714282,2,2,2,0,4.634069401,6,0,0,0,0,0,1,-1,4800,959.2,0,843300,259816.6667,0,4800,2791.130921,4800,10800,7800,1,0,0,0,0,0,0,0,0.033561964,0.033335959,0.389172987,0.033364549,0.510564542,0.434615385,0.024358974,0.022082019,0.009463722,0.7,0.3,0.273809524,0.2,0.45,-0.533333333,-1,-0.3,0,0,0.5,0,703
10,287,0.671698111,0.999999994,0.763005776,16,7,10,1,4.261324042,8,0,0,0,0,0,0,4,1100,264.25,4100,843300,436487.5,1933.625,6590.460653,3722.067127,1000,7400,4200,0,0,0,1,0,0,0,0,0.167128041,0.025305339,0.026747028,0.52655623,0.254263363,0.502284752,0.099098124,0.045296167,0.024390244,0.65,0.35,0.477389277,0.136363636,1,-0.507142857,-0.8,-0.25,0,0,0.5,0,697
9,300,0.591973242,0.999999994,0.769662917,4,3,0,1,4.683333333,7,0,0,0,0,0,1,4,375,267.5,0,690400,372000,0,6761.730994,3177.563149,657,1000,828.5,0,0,1,0,0,0,0,0,0.028707974,0.028572297,0.739683786,0.174447406,0.028588537,0.423641824,0.125771226,0.07,0.016666667,0.807692308,0.192307692,0.275829726,0.05,0.8,-0.227777778,-0.388888889,-0.05,0,0,0.5,0,692
12,224,0.599999997,0.999999994,0.681818177,3,3,9,1,4.446428571,9,0,1,0,0,0,0,-1,510,74.84333333,15600,843300,514244.4444,2480.869565,7411.945899,4951.883888,11300,12400,11850,0,0,0,1,0,0,0,0,0.022231814,0.022873788,0.022222518,0.910449464,0.022222417,0.503280423,0.133949014,0.040178571,0.022321429,0.642857143,0.357142857,0.413371813,0.136363636,1,-0.282222222,-0.5,-0.155555556,0.288888889,-0.155555556,0.211111111,0.155555556,686
12,301,0.600671139,0.999999994,0.773480659,2,2,2,1,4.853820598,9,0,0,0,0,0,1,-1,587,297.7142857,0,843300,189244.4444,0,3729.04,1932.844413,588,3800,2194,0,0,0,0,1,0,0,0,0.022223818,0.022223875,0.788931948,0.022223245,0.144397114,0.403333333,0.032843915,0.03986711,0.023255814,0.631578947,0.368421053,0.241954365,0.0625,0.6,-0.273809524,-1,-0.1,0,0,0.5,0,675
12,243,0.652719663,0.999999994,0.767295593,6,1,1,0,4.75308642,6,0,1,0,0,0,0,-1,593,219.5,1500,843300,245733.3333,970.8333333,3864.361593,3011.00917,5600,5600,5600,0,0,0,1,0,0,0,0,0.0333343,0.637031575,0.033333767,0.262966558,0.0333338,0.362335165,0.053214286,0.012345679,0.008230453,0.6,0.4,0.385714286,0.357142857,0.4,-0.3125,-0.5,-0.125,0,0,0.5,0,672
8,269,0.611320752,0.999999994,0.731428567,6,3,1,0,4.721189591,8,0,1,0,0,0,0,4,6900,1217,0,690400,112087.5,0,6900,2547.086764,1300,1300,1300,1,0,0,0,0,0,0,0,0.025015253,0.424827203,0.025000948,0.500155498,0.025001099,0.387609688,0.251714052,0.096654275,0.011152416,0.896551724,0.103448276,0.389801865,0.1,1,-0.273809524,-0.5,-0.071428571,0.454545455,0.136363636,0.045454545,0.136363636,657
13,277,0.576208176,0.999999994,0.700598798,2,1,1,1,4.55234657,6,0,1,0,0,0,0,-1,503,178.8,0,843300,201566.6667,0,4074.290323,2637.736632,805,805,805,0,1,0,0,0,0,0,0,0.033335574,0.367308737,0.532491976,0.03352909,0.033334622,0.597600151,0.190986395,0.050541516,0.014440433,0.777777778,0.222222222,0.357908163,0.1,0.5,-0.175,-0.5,-0.05,1,0.5,0.5,0.5,653
11,272,0.581481479,0.999999994,0.756410252,3,2,1,0,4.533088235,8,0,1,0,0,0,0,-1,416,160.6666667,0,843300,202575,0,5346.225974,2622.858988,1300,1300,1300,1,0,0,0,0,0,0,0,0.0250506,0.899805468,0.025037229,0.025036157,0.025070547,0.5078125,0.061284722,0.036764706,0.022058824,0.625,0.375,0.328333333,0.033333333,0.7,-0.302083333,-0.5,-0.1,1,0,0.5,0,651
9,283,0.615107911,0.999999994,0.764331205,5,2,1,1,4.519434629,4,0,1,0,0,0,0,4,593,296.25,11600,690400,209050,1683.902439,3387.960559,2576.065337,0,0,0,0,0,1,0,0,0,0,0,0.050003119,0.799201297,0.050137598,0.050657969,0.050000017,0.410833333,0.163125,0.024734982,0.007067138,0.777777778,0.222222222,0.408571429,0.16,0.6,-0.125,-0.125,-0.125,0.1,-0.3,0.4,0.3,645
9,262,0.58015267,0.999999994,0.721518983,8,1,1,0,5.106870229,6,0,0,1,0,0,0,4,1300,387.5,6900,690400,338366.6667,2224.611111,5566.666667,3248.600678,1100,1100,1100,0,0,0,1,0,0,0,0,0.280842849,0.033333651,0.61888193,0.033334013,0.033607558,0.346309524,-0.084821429,0.015267176,0.022900763,0.4,0.6,0.115625,0.0625,0.2,-0.359821429,-0.7,-0.071428571,0,0,0.5,0,643
6,247,0.686991867,0.999999994,0.827160489,10,0,1,0,4.659919028,10,1,0,0,0,0,0,4,3200,623.375,0,843300,200150,0,9700,3229.676804,0,0,0,0,1,0,0,0,0,0,0,0.182918987,0.020007766,0.235811291,0.331028169,0.230233787,0.525735294,0.210539216,0.028340081,0.020242915,0.583333333,0.416666667,0.667857143,0.375,0.8,-0.219166667,-0.4,-0.083333333,0,0,0.5,0,633
10,273,0.553435112,0.999999994,0.679012341,1,1,0,1,4.457875458,8,0,1,0,0,0,0,4,496,189.5,0,843300,155550,0,3319.757655,1976.514101,1300,1300,1300,1,0,0,0,0,0,0,0,0.025061303,0.777158601,0.025023359,0.025042726,0.147714012,0.623857809,-0.109522145,0.036630037,0.047619048,0.434782609,0.565217391,0.331909091,0.05,1,-0.474358974,-0.8,-0.166666667,1,-0.5,0.5,0.5,630
10,281,0.66420664,0.999999994,0.765363124,14,10,1,0,4.903914591,9,0,0,0,0,0,1,4,789,244.3333333,674,843300,179441.5556,674,3264.232691,1994.870366,650,23100,5624.8,0,1,0,0,0,0,0,0,0.022627339,0.022258799,0.910313492,0.022300459,0.022499912,0.298820346,0.025562771,0.039145907,0.014234875,0.733333333,0.266666667,0.266883117,0.033333333,0.5,-0.433333333,-1,-0.133333333,0,0,0.5,0,626
10,312,0.528846152,0.999999994,0.69277108,5,3,1,0,4.474358974,6,0,1,0,0,0,0,4,215,103,15000,843300,340600,1770.373984,4349.054432,2884.9515,966,974,970,0,0,1,0,0,0,0,0,0.213458983,0.685853981,0.033337123,0.033996007,0.033353906,0.463458874,0.185670996,0.048076923,0.006410256,0.882352941,0.117647059,0.363896104,0.136363636,0.6,-0.208333333,-0.25,-0.166666667,0,0,0.5,0,617
9,308,0.516245486,0.999999994,0.6300578,3,3,1,0,4.327922078,6,0,0,1,0,0,0,4,790,266.1666667,1700,690400,246283.3333,1119.875,3245.605012,2268.047542,1200,1200,1200,0,1,0,0,0,0,0,0,0.700005419,0.033336023,0.033334351,0.033333482,0.199990725,0.404685592,0.003434066,0.029220779,0.032467532,0.473684211,0.526315789,0.407142857,0.214285714,0.6,-0.2525,-0.6,-0.05,0.9,0.6,0.4,0.6,614
8,303,0.632996631,0.999999994,0.818181814,7,0,1,0,4.627062706,7,0,0,0,0,0,1,-1,596,227.6,0,843300,229457.1429,0,3519.735416,1684.969466,0,0,0,0,1,0,0,0,0,0,0,0.028584329,0.028585571,0.59324437,0.028579962,0.321005768,0.519958848,-0.097427984,0.01980198,0.03960396,0.333333333,0.666666667,0.356944444,0.033333333,0.6,-0.397685185,-0.7,-0.083333333,1,-0.6,0.5,0.6,613
12,262,0.599999998,0.999999994,0.717791407,7,4,1,1,4.854961832,5,0,1,0,0,0,0,-1,849,290,13300,843300,231260,2412.000799,5554.675676,3511.086661,1700,16300,9000,0,0,0,1,0,0,0,0,0.040001065,0.619167514,0.04000109,0.260828465,0.040001866,0.564583333,0.144583333,0.049618321,0.019083969,0.722222222,0.277777778,0.378205128,0.1,0.8,-0.325,-0.4,-0.125,0,0,0.5,0,603
7,283,0.608540923,0.999999994,0.771084333,6,4,1,0,4.328621908,5,0,1,0,0,0,0,4,828,367.8,10200,690400,169080,1380.578125,3405.428005,2599.474379,986,986,986,0,1,0,0,0,0,0,0,0.040929326,0.041292398,0.040380511,0.837303249,0.040094516,0.573701299,0.126194639,0.056537102,0.014134276,0.8,0.2,0.314441288,0.1,0.6,-0.4375,-0.8,-0.25,0.454545455,0.136363636,0.045454545,0.136363636,598
14,246,0.539130432,0.999999994,0.597402594,14,2,1,10,4.68699187,9,0,0,0,0,0,0,217,444,347.1666667,0,69100,30822.22222,0,3902.066351,1995.697904,13500,13500,13500,0,0,0,1,0,0,0,0,0.265352913,0.136933651,0.022225892,0.553168652,0.022318892,0.510976431,0.216700337,0.044715447,0.016260163,0.733333333,0.266666667,0.400550964,0.136363636,0.5,-0.163888889,-0.25,-0.05,0.6,0.7,0.1,0.7,589
12,268,0.662921346,0.999999994,0.799999995,6,4,1,0,4.664179104,8,0,0,0,0,0,1,4,609,272.5714286,0,690400,176187.5,0,3279.641485,2187.245888,750,6500,2714.666667,0,1,0,0,0,0,0,0,0.025548918,0.025000617,0.899406224,0.025000448,0.025043792,0.321428571,0.022354497,0.018656716,0.018656716,0.5,0.5,0.297142857,0.1,0.5,-0.216666667,-0.4,-0.1,0,0,0.5,0,586
10,285,0.553571427,0.999999994,0.686046508,5,5,1,0,4.624561404,8,0,0,0,0,1,0,-1,1600,336.8571429,0,843300,439875,0,4466.690967,2780.666147,1900,5300,3720,0,0,1,0,0,0,0,0,0.265429673,0.025005765,0.291530786,0.025019466,0.393014311,0.34171123,0.041532977,0.028070175,0.014035088,0.666666667,0.333333333,0.273674242,0.033333333,0.7,-0.120833333,-0.2,-0.05,0,0,0.5,0,585
8,229,0.690265484,0.999999994,0.757575753,11,5,1,0,5.231441048,4,0,1,0,0,0,0,4,294,221.5,13500,690400,209525,1767.717391,3414.555435,2630.381788,2500,2500,2500,0,1,0,0,0,0,0,0,0.050004723,0.524968219,0.323999767,0.051027259,0.050000032,0.476521164,0.194113757,0.048034934,0.017467249,0.733333333,0.266666667,0.359307359,0.033333333,1,-0.202083333,-0.3,-0.125,0,0,0.5,0,581
10,273,0.588014979,0.999999994,0.779220774,3,2,1,0,4.377289377,7,0,0,0,0,0,1,-1,45,28.16666667,0,843300,249085.7143,0,3572.005853,2186.941995,1600,4900,3250,0,1,0,0,0,0,0,0,0.028790795,0.028574492,0.885487152,0.028573298,0.028574262,0.378125,0.159375,0.051282051,0.018315018,0.736842105,0.263157895,0.367857143,0.1,0.7,-0.238333333,-0.333333333,-0.1,0,0,0.5,0,579
11,294,0.564912279,0.999999994,0.726190472,2,0,1,0,4.778911565,7,0,0,1,0,0,0,4,1900,636.4,0,690400,208142.8571,0,5450,2691.461719,0,0,0,0,1,0,0,0,0,0,0,0.600941307,0.313309384,0.028594997,0.028582297,0.028572015,0.341531385,0.114989177,0.040816327,0.030612245,0.571428571,0.428571429,0.384974747,0.1,1,-0.17962963,-0.3,-0.05,0,0,0.5,0,566
10,267,0.569288387,0.999999994,0.72435897,2,1,0,0,4.730337079,6,0,1,0,0,0,0,-1,47,31,47,843300,200891.1667,47,3581.094126,2316.058374,3400,3400,3400,0,1,0,0,0,0,0,0,0.033546262,0.865898569,0.033333824,0.033401735,0.033819609,0.355,0.065606061,0.026217228,0.018726592,0.583333333,0.416666667,0.401298701,0.136363636,1,-0.178333333,-0.3,-0.1,0.1,-0.05,0.4,0.05,550
8,309,0.536666665,0.999999994,0.696969693,1,1,1,0,4.245954693,4,0,1,0,0,0,0,-1,0,-1,0,843300,321750,0,3623.05307,2518.42004,18300,18300,18300,0,0,1,0,0,0,0,0,0.050002174,0.051686567,0.050002403,0.7983077,0.050001156,0.556565657,0.294191919,0.051779935,0.006472492,0.888888889,0.111111111,0.412689394,0.1,1,-0.2125,-0.3,-0.125,0,0,0.5,0,550
12,268,0.591603051,0.999999994,0.740259735,1,1,1,1,4.671641791,8,0,1,0,0,0,0,4,1300,584.3333333,0,690400,117650,0,5866.666667,2655.65276,478,478,478,1,0,0,0,0,0,0,0,0.289272005,0.026221013,0.025071114,0.416040487,0.243395381,0.584374576,0.264726631,0.063432836,0.014925373,0.80952381,0.19047619,0.53907563,0.2,1,-0.254166667,-0.5,-0.05,0,0,0.5,0,542
8,269,0.578544059,0.999999994,0.683908042,8,4,1,0,4.87732342,6,0,0,1,0,0,0,4,456,187.4,0,690400,252766.6667,0,3309.41412,2249.684947,735,2200,1467.5,1,0,0,0,0,0,0,0,0.679752035,0.033335221,0.033334193,0.033462003,0.220116548,0.349449036,0.097107438,0.037174721,0.011152416,0.769230769,0.230769231,0.263636364,0.1,0.4,-0.166666667,-0.25,-0.125,0,0,0.5,0,533
10,238,0.675213672,0.999999994,0.743589739,5,3,0,2,4.714285714,10,0,0,1,0,0,0,-1,973,172.718,7500,843300,507510,2471.625,6914.201192,4524.534656,2200,2200,2200,1,0,0,0,0,0,0,0,0.382598052,0.020175836,0.020000126,0.557225401,0.020000585,0.560375494,0.125250329,0.075630252,0.021008403,0.782608696,0.217391304,0.300505051,0.1,1,-0.391666667,-0.9,-0.125,0,0,0.5,0,511
7,257,0.619047617,0.999999994,0.756097556,5,5,0,0,4.688715953,6,0,1,0,0,0,0,4,662,271.8,0,690400,143050,0,3219.114009,1901.07403,2600,2600,2600,0,0,0,0,1,0,0,0,0.0333486,0.755870107,0.033342806,0.144031486,0.033407,0.488990555,0.112180244,0.073929961,0.035019455,0.678571429,0.321428571,0.340892003,0.1,0.8,-0.308333333,-0.4,-0.05,0,0,0.5,0,484
12,261,0.640926638,0.999999994,0.782051277,15,4,9,1,5.019157088,8,0,0,0,0,0,0,-1,390,155.2857143,0,843300,265175,0,6532.528497,3550.238373,2000,2000,2000,0,1,0,0,0,0,0,0,0.633021705,0.161496413,0.025001331,0.155422912,0.025057639,0.512959957,0.158441558,0.053639847,0.01532567,0.777777778,0.222222222,0.458549784,0.033333333,0.8,-0.495833333,-1,-0.15,1,-0.5,0.5,0.5,471
10,276,0.543478259,0.999999994,0.711538457,6,3,0,0,4.445652174,5,1,0,0,0,0,0,4,761,452.25,0,690400,164200,0,5457.625,3452.296647,1200,1200,1200,0,0,0,0,0,1,0,1,0.040282302,0.040007135,0.238892557,0.042316928,0.638501079,0.425,0.370833333,0.025362319,0,1,0,0.55,0.2,1,0,0,0,0,0,0.5,0,446
13,318,0.501639343,0.999999994,0.622222219,9,5,1,0,4.588050314,4,0,0,1,0,0,0,217,2500,1011.666667,0,69100,22075,0,2610.425884,1758.100174,480,2500,1305.8,0,0,0,1,0,0,0,0,0.799998124,0.050000745,0.050000392,0.050000404,0.050000334,0.477193813,0.202967172,0.053459119,0.018867925,0.739130435,0.260869565,0.480748663,0.136363636,0.6,-0.246296296,-0.388888889,-0.155555556,0.7,0.55,0.2,0.55,390
11,315,0.55128205,0.999999994,0.702247187,4,4,1,0,4.380952381,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6200,6200,6200,1,0,0,0,0,0,0,0,0.020087068,0.020631283,0.020516734,0.120752883,0.818012032,0.553519571,0.176594066,0.034920635,0.012698413,0.733333333,0.266666667,0.400550964,0.136363636,0.5,-0.320138889,-0.5,-0.125,0.55,0.35,0.05,0.35,343
7,262,0.613026818,0.999999994,0.730538918,4,3,1,0,4.866412214,8,0,0,1,0,0,0,4,456,261.5714286,0,690400,188625,0,3348.713528,2073.589813,968,968,968,1,0,0,0,0,0,0,0,0.569383245,0.354818236,0.025179471,0.025602076,0.025016972,0.418162393,0.106397306,0.034351145,0.015267176,0.692307692,0.307692308,0.259090909,0.136363636,0.5,-0.145833333,-0.166666667,-0.125,0,0,0.5,0,215
9,260,0.622047242,0.999999993,0.820143879,4,2,0,3,4.361538462,9,0,0,0,0,1,0,-1,587,167.8888889,2300,843300,168477.7778,995.3076923,3484.241379,2621.58348,1100,1100,1100,0,0,0,0,0,0,1,1,0.184672296,0.022300022,0.022394732,0.022222749,0.748410202,0.447222222,0.106481481,0.011538462,0.007692308,0.6,0.4,0.408333333,0.25,0.6,-0.133333333,-0.166666667,-0.1,0,0,0.5,0,83300
